n2_op6	dst	hardware-run	G17P	EXP-0157	outcomes not_written=1, silent_zero=1, wrong_value=13 | carrier sfumix, anchor +60, 2 agreeing captures (gate RSH) | PINNED: no value other than the compiler's own reproduces the oracle.  ALSO: outcomes silent_zero=15 | carrier sfusin, anchor +68, 2 agreeing captures (gate RSH) | PINNED: no value other than the compiler's own reproduces the oracle.  ALSO: outcomes silent_zero=15 | carrier u64eq, anchor +50, 2 agreeing captures (gate RSH) | PINNED: no value other than the compiler's own reproduces the oracle.
n2_op6	imm_sel	hardware-run	G17P	EXP-0157	accepted set: (value & 0x7e) == 0x10 | outcomes ok=3, wrong_value=252 | carrier sfumix, anchor +60, 2 agreeing captures (gate RSH) | byte+6. In the fast::sin carrier 240 of 255 values ZERO the range-reduced row while leaving the others correct, and (v & 0x7e) == 0x00 zeroes every row -- so it selects which reduced result survives. The accepted set is (v & 0x7e) == 0x06 here and differs per carrier instance.  ALSO: accepted set: (value & 0x7e) == 0x06 | outcomes ok=3, silent_zero=244, wrong_value=8 | carrier sfusin, anchor +68, 2 agreeing captures (gate RSH) | byte+6. In the fast::sin carrier 240 of 255 values ZERO the range-reduced row while leaving the others correct, and (v & 0x7e) == 0x00 zeroes every row -- so it selects which reduced result survives. The accepted set is (v & 0x7e) == 0x06 here and differs per carrier instance.  ALSO: outcomes ok=3, silent_zero=120, wrong_value=132 | carrier u64eq, anchor +50, 2 agreeing captures (gate RSH) | byte+6. In the fast::sin carrier 240 of 255 values ZERO the range-reduced row while leaving the others correct, and (v & 0x7e) == 0x00 zeroes every row -- so it selects which reduced result survives. The accepted set is (v & 0x7e) == 0x06 here and differs per carrier instance.
n2_op6	opA	hardware-run	G17P	EXP-0157	outcomes ok=17, wrong_value=238 | carrier sfumix, anchor +60, 2 agreeing captures (gate RSH)  ALSO: accepted set: (value & 0xff) == 0x83 | outcomes ok=1, wrong_value=254 | carrier sfusin, anchor +68, 2 agreeing captures (gate RSH)  ALSO: outcomes ok=117, silent_zero=138 | carrier u64eq, anchor +50, 2 agreeing captures (gate RSH)
n2_op6	opB	hardware-run	G17P	EXP-0157	outcomes fault=64, wrong_value=191 | carrier sfumix, anchor +60, 2 agreeing captures (gate RSH)  ALSO: outcomes fault=108, ok=5, silent_zero=72, wrong_value=50 | carrier sfusin, anchor +68, 2 agreeing captures (gate RSH)  ALSO: accepted set: (value & 0xa6) == 0x26 | outcomes not_written=127, ok=15, silent_zero=96, wrong_value=16 | carrier u64eq, anchor +50, 2 agreeing captures (gate RSH)
n2_op6	opsel	hardware-run	G17P	EXP-0157	accepted set: (value & 0xcf) == 0x03 | outcomes fault=128, ok=3, wrong_value=124 | carrier sfumix, anchor +60, 2 agreeing captures (gate RSH) | byte+2, strongly constrained and the only field in the family that FAULTS on half its range in the SFU carriers. The accepted mask differs per carrier instance. Output-shape analysis in the fast::sin carrier resolves the rejected values: bit 1 SET (60 values) makes the SFU produce nothing; (v & 0xd7) == 0x13 (4 values) sign-flips one row; 122 values drop the quadrant correction for the range-reduced row. So in this lowering opsel is part of the SFU argument-reduction control, not a generic select.  ALSO: accepted set: (value & 0xd7) == 0x03 | outcomes ok=3, silent_zero=60, wrong_value=192 | carrier sfusin, anchor +68, 2 agreeing captures (gate RSH) | byte+2, strongly constrained and the only field in the family that FAULTS on half its range in the SFU carriers. The accepted mask differs per carrier instance. Output-shape analysis in the fast::sin carrier resolves the rejected values: bit 1 SET (60 values) makes the SFU produce nothing; (v & 0xd7) == 0x13 (4 values) sign-flips one row; 122 values drop the quadrant correction for the range-reduced row. So in this lowering opsel is part of the SFU argument-reduction control, not a generic select.  ALSO: accepted set: (value & 0xd5) == 0x05 | outcomes not_written=128, ok=7, silent_zero=116, wrong_value=4 | carrier u64eq, anchor +50, 2 agreeing captures (gate RSH) | byte+2, strongly constrained and the only field in the family that FAULTS on half its range in the SFU carriers. The accepted mask differs per carrier instance. Output-shape analysis in the fast::sin carrier resolves the rejected values: bit 1 SET (60 values) makes the SFU produce nothing; (v & 0xd7) == 0x13 (4 values) sign-flips one row; 122 values drop the quadrant correction for the range-reduced row. So in this lowering opsel is part of the SFU argument-reduction control, not a generic select.
n2_op6	src_desc	hardware-run	G17P	EXP-0157	accepted set: (value & 0x7e) == 0x08 | outcomes ok=3, wrong_value=252 | carrier sfumix, anchor +60, 2 agreeing captures (gate RSH)  ALSO: accepted set: (value & 0x7e) == 0x04 | outcomes ok=3, silent_zero=2, wrong_value=250 | carrier sfusin, anchor +68, 2 agreeing captures (gate RSH)  ALSO: accepted set: (value & 0x7e) == 0x00 | outcomes ok=3, wrong_value=252 | carrier u64eq, anchor +50, 2 agreeing captures (gate RSH)
n2_op8	opsel	hardware-run	M4	EXP-0146|EXP-0166	Dense 0..255, 254 comparable (2 innocent-victim), one value (0x87) disagreed across the gated runs. Accept-set is the singleton {0x49}: 91 silent zeros, 152 wrong values, 10 faults. ⚠ TARGET NOTE: `n2_op8` has NO CARRIER ON G17P — EXP-0157 found zero occurrences across 59 own-MSL programs in two provocation rounds, including 20 SFU-family programs. This M4/G16G row is the only hardware evidence for the field and G17P can neither confirm nor refute it. Clean-room rule 5 respected: only the accept/reject envelope is recorded, never the SFU range-reduction recipe.
n2_op8	srcA_desc	hardware-run	M4	EXP-0146|EXP-0166	Dense 0..255, one value (0x00) disagreed across the gated runs. Accept-set is the singleton {0xc2}: 224 silent zeros and 31 wrong values. ⚠ Same target note as `n2_op8.opsel`: no carrier exists on G17P. ⚠ A7-adjacent caution: this is a source DESCRIPTOR with a singleton accept-set, so it is typed `raw` and escapes A7's literal scope, but the same limitation applies — 'only 0xc2 works here' is not a source-operand map. Clean-room rule 5 respected.
n3_mov	companion	hardware-run	G17P	EXP-0174	db.json calls this a 'companion / second-operand descriptor' whose value 0x01 with subform 0x00 is 'the ZERO-EXTEND high-half-zero companion'. That reading is superseded for the MOVE sub-form: 0x01 does not zero anything, it selects the high half as the destination. PARTIAL REFUTATION of this experiment's frozen H4, recorded: H4 said byte+3 >= 2 must not write; measured, 0x20/0x40/0x80 write exactly like 0x00 and 0x08/0x10 write zero. The X/b3hi falsifier caught it.
n3_mov	dst	hardware-run	G17P	EXP-0174	CORRECTS EXP-0168, which reported 'a write whose 4-bit destination nibble is 15 is discarded, and the slot reads 0'. That experiment's read-back path used r15 as its device_store index register and emitted mov_imm(15, 0) immediately before EVERY store, including the one whose data_reg was 15, so r15 was zeroed one instruction before it was read and could not read anything else. Here, in the register plan whose index register is r7, r15 both holds its mov_imm seed (121) and is written correctly by dst = 15. The blind slot of each plan is excluded explicitly and is covered by the other plan.
n3_mov	srcA_reg	hardware-run	G17P	EXP-0174	DB DEFECT DEF-0174-1. db.json declares srcA_reg = bits 0..6 of byte+1 (instruction bits 8..14) and srcA_uni = bit 7. Measured, the register field is byte+1 bits 1..7 and bit 0 is the source-half select -- the modelled field is shifted by one bit, so an emitter following db.json writes the register number into the wrong bits and gets r[S/2] with a half-select it did not intend. Source registers 16..63 read as 0 in this carrier (192 of 192 cases, both plans, both runs); that is a property of a carrier that allocates 16 GPRs, not a property of the field.
n3_mov	subform	hardware-run	G17P	EXP-0174	PARTIAL REFUTATION OF THIS EXPERIMENT'S OWN FROZEN MODEL, recorded rather than smoothed: PRE_REGISTRATION.md H3 froze the move mask as (b2 & 0x03) == 1 and (b2 & 0xE0) == 0, i.e. 8 values. The 65536-case cross-product shows bit 5 is FREE, so the mask is (b2 & 0xC0) == 0 and there are 16 move values. The X/b2hi falsifier caught it independently: byte+2 = 0x21 moves, and it was pre-registered as a value that must not. Bits 2 and 4 are don't-care for the move. The generation arms used byte+2 = 0x01, which is inside both the frozen and the corrected mask, so no generated result depends on this correction.
pack_convert	b7	hardware-run	G17P	EXP-0168	100.000% agreement over 256 shared values, 188 moved vs 0 disagreements (infx), ladder and falsifier passed in every run
pack_convert	cvt_enable	hardware-run	M4	EXP-0144	Derived from the rv01 REVALIDATION only. Compared against the contaminated run03/run05 on 2312 measurements: 2 overturned by the majority vote (0.09%); where they disagree the revalidation wins. FIELD-MODEL CORRECTION (EXP-0144, HW): the former 40-bit raw `fmt_word` is five located bytes -- byte+5 = lane-0 SOURCE register (reg<<2, bits 0-1 don't-care); byte+6 = lane-1 SOURCE register (reg<<3, bits 1-2 don't-care, bit0 = 0); byte+7 rule (v & 0xfb) == 0x50, recovered by the rv01 revalidation where run03 lost it to two genuine hangs; byte+8 = conversion enable (bits 2 and 6 both set); byte+9 = FORMAT selector (bits 2-3 don't-care). Without this split an emitter following db.json cannot choose the pack format or either source register.
pack_convert	dst	hardware-run	M4	EXP-0144	Derived from the rv01 REVALIDATION only. Compared against the contaminated run03/run05 on 500 measurements: 5 overturned by the majority vote (1.00%); where they disagree the revalidation wins. OPERAND-ROLE CORRECTION (EXP-0144, HW): byte+3 is the DESTINATION register (reg<<1, bit0 don't-care) -- sweeping it redirects the result into 6 distinct observed registers, an identical map to cvt_i2f/cvt_f2i `dst`. Same bits, same sweep; the NAME was wrong.
pack_convert	fmt_sel	hardware-run	M4	EXP-0144	Derived from the rv01 REVALIDATION only. Compared against the contaminated run03/run05 on 2312 measurements: 2 overturned by the majority vote (0.09%); where they disagree the revalidation wins. FIELD-MODEL CORRECTION (EXP-0144, HW): the former 40-bit raw `fmt_word` is five located bytes -- byte+5 = lane-0 SOURCE register (reg<<2, bits 0-1 don't-care); byte+6 = lane-1 SOURCE register (reg<<3, bits 1-2 don't-care, bit0 = 0); byte+7 rule (v & 0xfb) == 0x50, recovered by the rv01 revalidation where run03 lost it to two genuine hangs; byte+8 = conversion enable (bits 2 and 6 both set); byte+9 = FORMAT selector (bits 2-3 don't-care). Without this split an emitter following db.json cannot choose the pack format or either source register.
pack_convert	mode	hardware-run	M4	EXP-0144	Derived from the rv01 REVALIDATION only. Compared against the contaminated run03/run05 on 512 measurements: 0 overturned by the majority vote (0.00%); where they disagree the revalidation wins.
pack_convert	src_desc	hardware-run	M4	EXP-0144	Derived from the rv01 REVALIDATION only. Compared against the contaminated run03/run05 on 512 measurements: 0 overturned by the majority vote (0.00%); where they disagree the revalidation wins.
pack_convert	src_lane0	hardware-run	M4	EXP-0144	Derived from the rv01 REVALIDATION only. Compared against the contaminated run03/run05 on 2312 measurements: 2 overturned by the majority vote (0.09%); where they disagree the revalidation wins. FIELD-MODEL CORRECTION (EXP-0144, HW): the former 40-bit raw `fmt_word` is five located bytes -- byte+5 = lane-0 SOURCE register (reg<<2, bits 0-1 don't-care); byte+6 = lane-1 SOURCE register (reg<<3, bits 1-2 don't-care, bit0 = 0); byte+7 rule (v & 0xfb) == 0x50, recovered by the rv01 revalidation where run03 lost it to two genuine hangs; byte+8 = conversion enable (bits 2 and 6 both set); byte+9 = FORMAT selector (bits 2-3 don't-care). Without this split an emitter following db.json cannot choose the pack format or either source register.
pack_convert	src_lane1	hardware-run	M4	EXP-0144	Derived from the rv01 REVALIDATION only. Compared against the contaminated run03/run05 on 2312 measurements: 2 overturned by the majority vote (0.09%); where they disagree the revalidation wins. FIELD-MODEL CORRECTION (EXP-0144, HW): the former 40-bit raw `fmt_word` is five located bytes -- byte+5 = lane-0 SOURCE register (reg<<2, bits 0-1 don't-care); byte+6 = lane-1 SOURCE register (reg<<3, bits 1-2 don't-care, bit0 = 0); byte+7 rule (v & 0xfb) == 0x50, recovered by the rv01 revalidation where run03 lost it to two genuine hangs; byte+8 = conversion enable (bits 2 and 6 both set); byte+9 = FORMAT selector (bits 2-3 don't-care). Without this split an emitter following db.json cannot choose the pack format or either source register.
packed_half2_hi	dst	hardware-run	G17P	EXP-0162	EXP-0144 reported this field `untested` because it gave byte0 only a bounded 24-value probe. Sweeping ONLY the high nibble covers the field exhaustively without touching the length. Outcomes: {'wrong_value': 15, 'not_written': 1}. detection power: the MODE-A synthesis is scored against a host oracle that PREDICTS THE HIGH LANE ONLY; 212 of 1304 cases fault and one dst value leaves the read-back word at its 0xDEADBEEF poison, which is a strictly stronger observation than a zero.
pixel_order	b5	hardware-run	M4	EXP-0147	Fully splice-inert: all 256 values correct on BOTH the acquire and the release member.
pixel_order	flags	hardware-run	M4	EXP-0147	ACQUIRE: correct iff bit0==0 AND (v & 0x0e)!=0 (112/256). RELEASE: correct iff (v & 0x0f)>=2 (224/256). byte+4 is therefore a REAL field with a large legal set, NOT the constant 0x06 that db.json's match clause pins it to - see db_defects.
pixel_order	scope	hardware-run	M4	EXP-0147	ACQUIRE member: correct iff bit4==1 AND (bit6 XOR bit7)==1 (64/256, baseline 0x50). RELEASE member: correct iff bit4==1 AND bit7==1 (64/256, baseline 0xd0). Low nibble don't-care in both. This settles db.json's open note 'scope {0x50,0xd0}, bit7 differs' with the full accepted set.
pop_reconverge	scope_kind	hardware-run	M4	EXP-0140	256/256 values executed (0 skipped by the hang budget); 256 comparable across the two gated runs (pairs where either side failed its integrity check or was skipped are excluded), 256 of those identical
psel	flag	hardware-run	M4	EXP-0140	512/512 comparable values reproduced identically across both gated runs (of 512 swept)
psel	mode	hardware-run	M4	EXP-0140	511/511 comparable values reproduced identically across both gated runs (of 512 swept)
psel	sel	hardware-run	M4	EXP-0140	512/512 comparable values reproduced identically across both gated runs (of 512 swept)
reg_move_cb	b3	hardware-run	G17P	EXP-0169	moved on 2 of 2 ladder-passing carriers
reg_move_cb	dst	hardware-run	G17P	EXP-0169|EXP-0183	RULING SUPPLIED, same reason as falu2_uni.dst: deferred to EXP-0168, which never filed a row. Re-derived by EXP-0183 from EXP-0169's raw.
reg_move_cb	form	hardware-run	G17P	EXP-0169|EXP-0181|EXP-0183	RE-SPANNED by EXP-0181 (bits 16..23 -> 20..23) and RE-DERIVED from EXP-0169's raw by EXP-0183. The old row's counts (256 dispatched / 256 distinct / encodable 256) counted 240 values that encode a DIFFERENT instruction, because this descriptor's own match pins byte+2's low nibble to 0xb. Honest counts are 16/16/16. The corpus emits only form 1, 2 and 3.
reg_move_cb	src	hardware-run	G17P	EXP-0169	moved on 2 of 2 ladder-passing carriers
ret	linkmode	hardware-run	G17P	EXP-0156|EXP-0179|EXP-0192	EXP-0192: survived the fault-as-movement criterion as Case A, but ONLY because a second arm exists. Its twin `ret_luse.linkmode` has identical label, range and bucket and NO second arm anywhere in the corpus -- the two were never equally supported.
ret_luse	tail	hardware-run	G17P	EXP-0156	2 values skipped as known-hang exclusions
rtq_state_move	dst	hardware-run	G17P	EXP-0157	outcomes ok=13, silent_zero=1, wrong_value=1 | carrier rq_cdist, anchor +1534, 2 agreeing captures (gate RSH)  ALSO: outcomes ok=14, silent_zero=1 | carrier rq_mtype, anchor +1556, 2 agreeing captures (gate RSH)  ALSO: outcomes ok=13, silent_zero=2 | carrier rq_all, anchor +142, 2 agreeing captures (gate B2)
rtq_state_move	src	hardware-run	G17P	EXP-0157	outcomes ok=39, silent_zero=4, wrong_value=212 | carrier rq_cdist, anchor +1534, 2 agreeing captures (gate RSH) | byte+1 IS a per-instance operand in rq_cdist -- only 39 of 256 values reproduce the oracle and 212 return a DIFFERENT value, the signature of a real register read. In rq_mtype and bb_commit the same field is almost entirely inert, so the claim is carrier-scoped.  ALSO: outcomes ok=251, silent_zero=4 | carrier rq_mtype, anchor +1556, 2 agreeing captures (gate RSH) | byte+1 IS a per-instance operand in rq_cdist -- only 39 of 256 values reproduce the oracle and 212 return a DIFFERENT value, the signature of a real register read. In rq_mtype and bb_commit the same field is almost entirely inert, so the claim is carrier-scoped.  ALSO: outcomes ok=251, silent_zero=4 | carrier rq_all, anchor +142, 2 agreeing captures (gate B2) | byte+1 IS a per-instance operand in rq_cdist -- only 39 of 256 values reproduce the oracle and 212 return a DIFFERENT value, the signature of a real register read. In rq_mtype and bb_commit the same field is almost entirely inert, so the claim is carrier-scoped.
sel	b1	hardware-run	M4	EXP-0140	db.json models `body` as one opaque 24-bit raw field; it is three located byte-fields. 255/128 byte+3 values >=0x80 and 1/128 values <0x80 matched their host-computed oracle exactly. FIELD-MODEL CORRECTION (EXP-0140, HW): `body` is not an opaque 24-bit field. byte+3 is the predicate-FALSE operand (bit7 = immediate flag, value = the byte itself; 255 immediate matches vs 1 in the register region); byte+1 and byte+2 are operand/predicate source selectors with distinct outcome classes over their full 256-value range. Same bits, same sweep; only the field boundary changed.
sel	b2	hardware-run	M4	EXP-0140	db.json models `body` as one opaque 24-bit raw field; it is three located byte-fields. 255/128 byte+3 values >=0x80 and 1/128 values <0x80 matched their host-computed oracle exactly. FIELD-MODEL CORRECTION (EXP-0140, HW): `body` is not an opaque 24-bit field. byte+3 is the predicate-FALSE operand (bit7 = immediate flag, value = the byte itself; 255 immediate matches vs 1 in the register region); byte+1 and byte+2 are operand/predicate source selectors with distinct outcome classes over their full 256-value range. Same bits, same sweep; only the field boundary changed.
sel	selFalse	hardware-run	M4	EXP-0140	db.json models `body` as one opaque 24-bit raw field; it is three located byte-fields. 255/128 byte+3 values >=0x80 and 1/128 values <0x80 matched their host-computed oracle exactly. FIELD-MODEL CORRECTION (EXP-0140, HW): `body` is not an opaque 24-bit field. byte+3 is the predicate-FALSE operand (bit7 = immediate flag, value = the byte itself; 255 immediate matches vs 1 in the register region); byte+1 and byte+2 are operand/predicate source selectors with distinct outcome classes over their full 256-value range. Same bits, same sweep; only the field boundary changed.
sfu_marker	b0_hi	hardware-run	G16G+G17P	EXP-0146|EXP-0157|EXP-0165	NEW FIELD, added to db.json by EXP-0165. The descriptor previously claimed a byte-INVARIANT token with ZERO fields, so no evidence about it could be recorded at all. Measured: byte+0 accepts only (v & 0xF7) == 0x06 (2 of 256) -- 62 values return a WRONG value and 192 silently zero -- so within this 5-bit field only its bit 0 (byte bit 3) is free and bits 4-7 of the byte must be 0. Setting byte+0 to 0x00 FLIPS THE SIGN of fast::sin on exactly the rows whose argument requires range reduction (|x| > pi/2), leaving the small-argument rows correct: at least one live bit is a quadrant/sign control.
sfu_marker	b1_hi	hardware-run	G16G+G17P	EXP-0146|EXP-0157|EXP-0165	NEW FIELD, added to db.json by EXP-0165. byte+1 accepts only (v & 0x13) == 0x02 (32 of 256), so bits 2, 3, 5, 6 and 7 of the byte are free and bit 4 (this field's bit 2) must be 0. Both bytes of this 'byte-invariant marker' are load-bearing.
shift_amt_move	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rot_var@shift_amt_move[76:80]; outcomes {'ok': 1, 'wrong_value': 14, 'silent_zero': 1}; ok at {0x0}
shift_amt_move	kind	hardware-run	G17P	EXP-0146|EXP-0154|EXP-0181	**NOT RE-DERIVED BY EXP-0183** -- carried through verbatim from EXP-0181's analysis/orphaned_validation_rows.json so the re-span is not lost, and flagged as such. Its span moved (16..23 -> 20..23) and the CURRENT row carries no start/width, so merge_verdicts' span guard CANNOT protect it: its recorded 'ok at {0x14, 0x1c, 0x34, 0x3c}' mixes two value spaces (0x14 and 0x34 are not legal under this descriptor's match at all). Target should be G16G+G17P, and G17P's accept set is a strict SUBSET of M4's -- worth stating rather than merging.
shift_amt_move	op_desc	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rot_var@shift_amt_move[76:80]; outcomes {'wrong_value': 252, 'ok': 4}; ok at {0x4-0x5, 0x84-0x85}
shift_amt_move	src_reg	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rot_var@shift_amt_move[76:80]; outcomes {'ok': 2, 'wrong_value': 123}; ok at {0x0-0x1}
simd_ballot	dst	isolated-byte-diff	G17P	EXP-0155	swept 195/256 of the frozen value set in both runs (incomplete: a hang/deadline budget stopped it); the values that did run agree across both runs
simd_ballot	form_sig	isolated-byte-diff	G17P	EXP-0155	swept 35/65 of the frozen value set in both runs (incomplete: a hang/deadline budget stopped it); the values that did run agree across both runs
simd_reduce	dst	isolated-byte-diff	G17P	EXP-0155	swept 195/256 of the frozen value set in both runs (incomplete: a hang/deadline budget stopped it); the values that did run agree across both runs
simd_shuffle	dst	isolated-byte-diff	G17P	EXP-0155	1/195 values disagree between the two gated runs; validated at points, not over a range
simd_shuffle	lane	hardware-run	M4	EXP-0104|EXP-0115|EXP-0163-g17p-inert-liveness|EXP-0172-g17p-onefield-tail	Out-of-range behaviour is NOT uniform across the family and NOT a wraparound: dynamic simd_shuffle aliases idx>=32 as (idx & 0x1C); the STATIC single-instruction form instead returns a HARD ZERO; simd_shuffle_xor and quad_shuffle hard-zero in both forms. | EXP-0189 citation repair: the records supporting this row live in EXP-0163-g17p-inert-liveness, EXP-0172-g17p-onefield-tail; the original citation EXP-0104, EXP-0115 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
simd_shuffle	mode	isolated-byte-diff	A18	EXP-0018|EXP-0163-g17p-inert-liveness|EXP-0172-g17p-onefield-tail|EXP-O2D	EXP-0189 citation repair: the records supporting this row live in EXP-0163-g17p-inert-liveness, EXP-0172-g17p-onefield-tail; the original citation EXP-0018, EXP-O2D has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
simd_shuffle	rsv9	hardware-run	G17P	EXP-0163	LIVE: moved the observation on 2 arm(s) across stype. Inert on sball, scache, sdiv, stype -- i.e. the EXP-0155 null was CARRIER-LIMITED, not a property of the silicon.
sr_read_wide	dst	hardware-run	G17P	EXP-0157	outcomes silent_zero=15 | carrier rq_cdist, anchor +328, 2 agreeing captures (gate RSH) | Destination nibble. PINNED in all three carriers: no value other than the compiler's own reproduces the getter's result, because the following code reads exactly that register. An emitter cannot choose the destination from this evidence.  ALSO: outcomes silent_zero=15 | carrier rq_cprim, anchor +328, 2 agreeing captures (gate RSH) | Destination nibble. PINNED in all three carriers: no value other than the compiler's own reproduces the getter's result, because the following code reads exactly that register. An emitter cannot choose the destination from this evidence.  ALSO: outcomes silent_zero=15 | carrier rq_all, anchor +808, 2 agreeing captures (gate B2) | Destination nibble. PINNED in all three carriers: no value other than the compiler's own reproduces the getter's result, because the following code reads exactly that register. An emitter cannot choose the destination from this evidence.
sr_read_wide	marshal	hardware-run	G17P	EXP-0157	outcomes ok=82 | carrier rq_cdist, anchor +328, 2 agreeing captures (gate RSH) | HW-TESTED INERT, both constituent bytes dense. | HW-TESTED INERT in this carrier: every value reproduced the carrier's oracle exactly. Inert here does NOT mean don't-care in general.  ALSO: outcomes ok=82 | carrier rq_cprim, anchor +328, 2 agreeing captures (gate RSH) | HW-TESTED INERT, both constituent bytes dense. | HW-TESTED INERT in this carrier: every value reproduced the carrier's oracle exactly. Inert here does NOT mean don't-care in general.  ALSO: outcomes ok=82 | carrier rq_all, anchor +808, 2 agreeing captures (gate B2) | HW-TESTED INERT, both constituent bytes dense. | HW-TESTED INERT in this carrier: every value reproduced the carrier's oracle exactly. Inert here does NOT mean don't-care in general. [orchestrator: every swept value returned the correct oracle on all 3 carriers ['rq_all', 'rq_cdist', 'rq_cprim']; emitter-grade only within that envelope.]
sr_read_wide	operand	hardware-run	G17P	EXP-0157	outcomes ok=255 | carrier rq_cdist, anchor +328, 2 agreeing captures (gate RSH) | HW-TESTED INERT across all 256 values in both candidate-getter carriers. | HW-TESTED INERT in this carrier: every value reproduced the carrier's oracle exactly. Inert here does NOT mean don't-care in general.  ALSO: outcomes ok=255 | carrier rq_cprim, anchor +328, 2 agreeing captures (gate RSH) | HW-TESTED INERT across all 256 values in both candidate-getter carriers. | HW-TESTED INERT in this carrier: every value reproduced the carrier's oracle exactly. Inert here does NOT mean don't-care in general.  ALSO: outcomes ok=255 | carrier rq_all, anchor +808, 2 agreeing captures (gate B2) | HW-TESTED INERT across all 256 values in both candidate-getter carriers. | HW-TESTED INERT in this carrier: every value reproduced the carrier's oracle exactly. Inert here does NOT mean don't-care in general. [orchestrator: every swept value returned the correct oracle on all 3 carriers ['rq_all', 'rq_cdist', 'rq_cprim']; emitter-grade only within that envelope.]
sr_read_wide	phase	hardware-run	G17P	EXP-0157	outcomes ok=255 | carrier rq_cdist, anchor +328, 2 agreeing captures (gate RSH) | HW-TESTED INERT across all 256 values in both candidate-getter carriers. db.json reads byte+7 0x80 as the CANDIDATE-vs-COMMITTED selector; that is not observable here. | HW-TESTED INERT in this carrier: every value reproduced the carrier's oracle exactly. Inert here does NOT mean don't-care in general.  ALSO: outcomes ok=255 | carrier rq_cprim, anchor +328, 2 agreeing captures (gate RSH) | HW-TESTED INERT across all 256 values in both candidate-getter carriers. db.json reads byte+7 0x80 as the CANDIDATE-vs-COMMITTED selector; that is not observable here. | HW-TESTED INERT in this carrier: every value reproduced the carrier's oracle exactly. Inert here does NOT mean don't-care in general.  ALSO: outcomes ok=255 | carrier rq_all, anchor +808, 2 agreeing captures (gate B2) | HW-TESTED INERT across all 256 values in both candidate-getter carriers. db.json reads byte+7 0x80 as the CANDIDATE-vs-COMMITTED selector; that is not observable here. | HW-TESTED INERT in this carrier: every value reproduced the carrier's oracle exactly. Inert here does NOT mean don't-care in general. [orchestrator: every swept value returned the correct oracle on all 3 carriers ['rq_all', 'rq_cdist', 'rq_cprim']; emitter-grade only within that envelope.]
sr_read_wide	sel	hardware-run	G17P	EXP-0157	accepted set: (value & 0x87) == 0x01 | outcomes ok=15, silent_zero=112 | carrier rq_cdist, anchor +328, 2 agreeing captures (gate RSH) | byte+1 bits 0-6. Load-bearing but NOT the property selector: the low three bits must be 0b001 and bits 3-6 are don't-care, so 16 different values all return the correct property. Differential compilation locates the actual ray-query property selector at rt_ray_mem byte+10 (0xc4 barycentric.x / 0xc6 barycentric.y / 0xc8 triangle distance).  ALSO: accepted set: (value & 0x87) == 0x01 | outcomes ok=15, silent_zero=112 | carrier rq_cprim, anchor +328, 2 agreeing captures (gate RSH) | byte+1 bits 0-6. Load-bearing but NOT the property selector: the low three bits must be 0b001 and bits 3-6 are don't-care, so 16 different values all return the correct property. Differential compilation locates the actual ray-query property selector at rt_ray_mem byte+10 (0xc4 barycentric.x / 0xc6 barycentric.y / 0xc8 triangle distance).  ALSO: accepted set: (value & 0x87) == 0x01 | outcomes ok=15, silent_zero=112 | carrier rq_all, anchor +808, 2 agreeing captures (gate B2) | byte+1 bits 0-6. Load-bearing but NOT the property selector: the low three bits must be 0b001 and bits 3-6 are don't-care, so 16 different values all return the correct property. Differential compilation locates the actual ray-query property selector at rt_ray_mem byte+10 (0xc4 barycentric.x / 0xc6 barycentric.y / 0xc8 triangle distance).
sr_read_wide	width	hardware-run	G17P	EXP-0157	accepted set: (value & 0xce) == 0x06 | outcomes fault=32, ok=7, silent_zero=216 | carrier rq_cdist, anchor +328, 2 agreeing captures (gate RSH) | byte+2. Load-bearing: only a masked subset reproduces the result and 32 of 256 values FAULT. The constraint shared by both carriers is (v & 0x8e) == 0x06; bit 6 varies per instance.  ALSO: accepted set: (value & 0xce) == 0x46 | outcomes fault=32, ok=7, silent_zero=216 | carrier rq_cprim, anchor +328, 2 agreeing captures (gate RSH) | byte+2. Load-bearing: only a masked subset reproduces the result and 32 of 256 values FAULT. The constraint shared by both carriers is (v & 0x8e) == 0x06; bit 6 varies per instance.  ALSO: accepted set: (value & 0xcf) == 0x46 | outcomes fault=16, ok=3, silent_zero=236 | carrier rq_all, anchor +808, 2 agreeing captures (gate B2) | byte+2. Load-bearing: only a masked subset reproduces the result and 32 of 256 values FAULT. The constraint shared by both carriers is (v & 0x8e) == 0x06; bit 6 varies per instance.
tex_coord_setup	b5	hardware-run	G17P	EXP-0163	LIVE: moved the observation on 8 arm(s) across bits, fclass, ms4out, sball, vhalf, vsrc. Inert on fclass -- i.e. the EXP-0155 null was CARRIER-LIMITED, not a property of the silicon.
tex_coord_setup	b6	hardware-run	G17P	EXP-0163	LIVE: moved the observation on 4 arm(s) across ms4out, vhalf, vsrc. Inert on bits, fclass, sball -- i.e. the EXP-0155 null was CARRIER-LIMITED, not a property of the silicon.
